created_at,entry_id,PM1.0_CF_ATM_ug/m3,PM2.5_CF_ATM_ug/m3,PM10.0_CF_ATM_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_CF_1_ug/m3
2018-08-11 01:44:58 UTC,8715,10.64,15.68,16.39,1672,-61,89,50,15.68
2018-08-11 01:46:18 UTC,8716,11.33,16.82,17.62,1673,-61,89,49,16.82
2018-08-11 01:47:39 UTC,8717,11.2,16,16.72,1675,-55,89,50,16
2018-08-11 01:48:58 UTC,8718,12.59,16.39,16.59,1676,-55,89,50,16.39
2018-08-11 01:50:19 UTC,8719,11.54,16.13,16.46,1677,-59,89,50,16.13
2018-08-11 01:51:38 UTC,8720,12.33,16.73,17.44,1679,-58,89,50,16.73
2018-08-11 01:52:58 UTC,8721,12.3,17.39,18.43,1680,-56,89,50,17.39
2018-08-11 01:54:18 UTC,8722,11.67,17.29,17.78,1681,-56,89,50,17.29
2018-08-11 01:55:38 UTC,8723,11.93,17.75,18.23,1683,-57,89,50,17.75
2018-08-11 01:56:58 UTC,8724,11.89,16.91,17.38,1684,-56,89,50,16.91
2018-08-11 01:58:18 UTC,8725,11.09,15.18,15.82,1685,-59,89,50,15.18
2018-08-11 01:59:38 UTC,8726,10.91,15.11,16.04,1687,-60,89,50,15.11
2018-08-11 02:00:58 UTC,8727,10.84,16.18,16.71,1688,-59,89,50,16.18
2018-08-11 02:02:18 UTC,8728,10.84,15.68,16.5,1689,-60,89,50,15.68
2018-08-11 02:03:38 UTC,8729,12.23,16.34,16.7,1691,-57,89,50,16.34
2018-08-11 02:04:58 UTC,8730,12.8,18.24,18.78,1692,-57,89,51,18.24
2018-08-11 02:06:18 UTC,8731,12.09,17.81,18.51,1693,-57,89,51,17.81
2018-08-11 02:07:38 UTC,8732,11.14,16.36,17.52,1695,-57,89,51,16.36
2018-08-11 02:08:59 UTC,8733,12,16.82,17.07,1696,-57,89,51,16.82
2018-08-11 02:10:18 UTC,8734,11.09,15.58,17.02,1697,-57,89,51,15.58
2018-08-11 02:11:38 UTC,8735,11.76,16.87,17.4,1699,-57,89,51,16.87
2018-08-11 02:12:58 UTC,8736,11.38,15.62,16.76,1700,-59,89,51,15.62
2018-08-11 02:14:19 UTC,8737,11.6,16.27,16.53,1701,-59,89,51,16.27
2018-08-11 02:15:38 UTC,8738,10.74,15.67,16.37,1703,-56,89,51,15.67
2018-08-11 02:16:58 UTC,8739,11.91,17.16,17.66,1704,-58,89,51,17.16
2018-08-11 02:18:18 UTC,8740,11.2,16.23,17.25,1705,-59,89,51,16.23
2018-08-11 02:19:38 UTC,8741,11.28,15.59,16.63,1707,-59,89,51,15.59
2018-08-11 02:20:59 UTC,8742,10.45,16.36,17.77,1708,-58,89,51,16.36
2018-08-11 02:22:18 UTC,8743,10.96,15.56,15.89,1709,-56,89,51,15.56
2018-08-11 02:23:39 UTC,8744,11.57,16.09,17.05,1711,-59,89,51,16.09
2018-08-11 02:24:59 UTC,8745,11.17,16.61,16.91,1712,-53,89,51,16.61
2018-08-11 02:26:18 UTC,8746,11.64,15.53,16.53,1713,-56,89,51,15.53
2018-08-11 02:27:38 UTC,8747,12.18,16.95,17.52,1715,-57,89,51,16.95
2018-08-11 02:28:58 UTC,8748,11.31,15.73,16.47,1716,-54,89,52,15.73
2018-08-11 02:30:18 UTC,8749,11.67,16.22,16.31,1717,-53,88,52,16.22
2018-08-11 02:31:38 UTC,8750,12.25,16.86,17.2,1719,-57,88,52,16.86
2018-08-11 02:32:58 UTC,8751,11.89,16.27,16.57,1720,-56,88,52,16.27
2018-08-11 02:34:19 UTC,8752,11.63,16.7,17,1721,-56,88,52,16.7
2018-08-11 02:35:38 UTC,8753,10.22,14.71,16.56,1723,-61,88,52,14.71
2018-08-11 02:36:58 UTC,8754,11,16.05,17.07,1724,-59,88,52,16.05
2018-08-11 02:38:19 UTC,8755,11.02,15.93,17.2,1725,-59,88,53,15.93
2018-08-11 02:39:38 UTC,8756,11.71,17.18,17.49,1727,-60,88,53,17.18
2018-08-11 02:40:58 UTC,8757,12.04,15.98,16.87,1728,-60,88,53,15.98
2018-08-11 02:42:18 UTC,8758,10.54,15.67,16.04,1729,-59,88,53,15.67
2018-08-11 02:43:38 UTC,8759,10.57,15.3,16.25,1731,-53,88,54,15.3
2018-08-11 02:44:58 UTC,8760,11.87,15.87,16.47,1732,-54,88,54,15.87
2018-08-11 02:46:19 UTC,8761,11.05,16.23,17.8,1733,-59,88,54,16.23
2018-08-11 02:47:39 UTC,8762,11.85,16.52,17.26,1735,-59,88,54,16.52
2018-08-11 02:48:58 UTC,8763,11.78,17.51,18,1736,-59,87,53,17.51
2018-08-11 02:50:18 UTC,8764,12.24,16.67,17.42,1737,-59,88,53,16.67
2018-08-11 02:51:39 UTC,8765,12.04,17.11,17.42,1739,-59,88,53,17.11
2018-08-11 02:52:58 UTC,8766,11.64,16.64,17.82,1740,-56,88,53,16.64
2018-08-11 02:54:18 UTC,8767,11.58,16.6,18.27,1741,-58,88,53,16.6
2018-08-11 02:55:38 UTC,8768,12.22,16.8,16.91,1743,-59,88,53,16.8
2018-08-11 02:56:58 UTC,8769,11.57,15.68,16.39,1744,-60,87,53,15.68
2018-08-11 02:58:18 UTC,8770,11.44,17.18,18.64,1745,-60,88,53,17.18
2018-08-11 02:59:38 UTC,8771,11.28,15.61,16.26,1747,-61,88,53,15.61
2018-08-11 03:00:58 UTC,8772,11.39,16.09,16.89,1748,-55,88,53,16.09
2018-08-11 03:02:18 UTC,8773,11.56,15.53,17.2,1749,-56,88,53,15.53
2018-08-11 03:03:38 UTC,8774,11.2,16.07,16.7,1751,-54,88,53,16.07
2018-08-11 03:04:58 UTC,8775,11.46,16.61,17.61,1752,-56,88,53,16.61
2018-08-11 03:06:19 UTC,8776,11.76,17.02,18.38,1753,-57,88,53,17.02
2018-08-11 03:07:38 UTC,8777,11.47,17.21,17.88,1755,-57,88,54,17.21
2018-08-11 03:08:58 UTC,8778,11.38,16.6,17.84,1756,-56,88,54,16.6
2018-08-11 03:10:18 UTC,8779,10.87,15.8,16.67,1757,-57,88,54,15.8
2018-08-11 03:11:40 UTC,8780,11.8,16.8,17.76,1759,-57,88,54,16.8
2018-08-11 03:12:58 UTC,8781,11.39,16.52,17.22,1760,-57,88,54,16.52
2018-08-11 03:14:18 UTC,8782,11.64,16.16,16.7,1761,-57,88,54,16.16
2018-08-11 03:15:39 UTC,8783,10.76,15.09,15.96,1763,-57,88,54,15.09
2018-08-11 03:16:59 UTC,8784,10.52,16.67,17.41,1764,-55,87,54,16.67
2018-08-11 03:18:18 UTC,8785,11.28,17.43,18.13,1765,-57,88,54,17.43
2018-08-11 03:19:38 UTC,8786,11.2,15.8,16.24,1767,-55,88,54,15.8
2018-08-11 03:20:59 UTC,8787,10.93,15.7,16.89,1768,-55,88,54,15.7
2018-08-11 03:22:18 UTC,8788,11.72,15.43,16.04,1769,-56,88,54,15.43
2018-08-11 03:23:38 UTC,8789,10.53,14.78,15,1771,-58,88,54,14.78
2018-08-11 03:24:58 UTC,8790,11.91,16.41,16.83,1772,-55,88,54,16.41
2018-08-11 03:26:18 UTC,8791,12.46,16.52,17.15,1773,-58,87,54,16.52
2018-08-11 03:27:38 UTC,8792,12.41,17.26,17.61,1775,-55,87,54,17.26
2018-08-11 03:28:58 UTC,8793,11.51,16.56,17.56,1776,-55,87,54,16.56
2018-08-11 03:30:18 UTC,8794,12.11,16.49,16.78,1777,-56,87,54,16.49
2018-08-11 03:31:39 UTC,8795,10.77,15.07,15.61,1779,-56,87,54,15.07
2018-08-11 03:32:58 UTC,8796,10.77,15.13,15.34,1780,-55,87,54,15.13
2018-08-11 03:34:19 UTC,8797,12.13,17.2,18.04,1781,-56,87,54,17.2
2018-08-11 03:35:39 UTC,8798,12.57,17.6,18.43,1783,-56,87,54,17.6
2018-08-11 03:36:58 UTC,8799,11.98,18.53,19.4,1784,-56,86,54,18.53
2018-08-11 03:38:19 UTC,8800,11.91,17.49,18.24,1785,-56,87,55,17.49
2018-08-11 03:39:38 UTC,8801,11.48,17.39,18.11,1787,-57,87,55,17.39
2018-08-11 03:40:58 UTC,8802,11.73,16.18,16.64,1788,-56,87,55,16.18
2018-08-11 03:42:18 UTC,8803,11.23,16.42,17.02,1789,-56,87,55,16.42
2018-08-11 03:43:39 UTC,8804,11.16,16.38,17.44,1791,-56,87,55,16.38
2018-08-11 03:44:59 UTC,8805,11.86,16.91,17.02,1792,-57,86,55,16.91
2018-08-11 03:46:18 UTC,8806,12.43,16.64,16.64,1793,-56,87,55,16.64
2018-08-11 03:47:39 UTC,8807,12.41,17.72,19.13,1795,-54,87,55,17.72
2018-08-11 03:48:59 UTC,8808,11.55,16.49,17.06,1796,-54,87,55,16.49
2018-08-11 03:50:18 UTC,8809,12.28,17.59,18.2,1797,-54,87,55,17.59
2018-08-11 03:51:38 UTC,8810,11.54,16.91,17.76,1799,-56,87,55,16.91
2018-08-11 03:52:58 UTC,8811,12.73,17.7,18.23,1800,-55,87,55,17.7
2018-08-11 03:54:18 UTC,8812,12.59,17.09,18.11,1801,-56,87,55,17.09
2018-08-11 03:55:39 UTC,8813,12.74,17.41,18.52,1803,-56,87,55,17.41
2018-08-11 03:56:58 UTC,8814,12.04,17.2,17.69,1804,-55,86,55,17.2
2018-08-11 03:58:18 UTC,8815,12.19,16.64,16.89,1805,-56,87,55,16.64
2018-08-11 03:59:38 UTC,8816,12.67,17.89,18.67,1807,-56,87,55,17.89
2018-08-11 04:00:58 UTC,8817,11.57,17.34,17.89,1808,-55,87,55,17.34
2018-08-11 04:02:19 UTC,8818,11.94,16.72,17,1809,-55,87,55,16.72
2018-08-11 04:03:39 UTC,8819,12.8,17.73,18.6,1811,-55,87,55,17.73
2018-08-11 04:04:59 UTC,8820,11.17,15.91,16.52,1812,-56,86,55,15.91
2018-08-11 04:06:19 UTC,8821,13.02,18.22,18.72,1813,-57,87,56,18.22
2018-08-11 04:07:38 UTC,8822,13.15,19.37,19.89,1815,-56,87,56,19.37
2018-08-11 04:08:58 UTC,8823,12.52,18.8,18.91,1816,-55,87,56,18.8
2018-08-11 04:10:20 UTC,8824,13.3,20.09,21.23,1817,-55,87,56,20.09
2018-08-11 04:11:38 UTC,8825,13,18.44,19,1819,-55,87,56,18.44
2018-08-11 04:12:58 UTC,8826,11.87,17.07,17.67,1820,-56,87,56,17.07
2018-08-11 04:14:19 UTC,8827,12.6,18.68,19.47,1821,-58,87,56,18.68
2018-08-11 04:15:38 UTC,8828,13.23,20,20.43,1823,-58,87,56,20
2018-08-11 04:16:59 UTC,8829,13.54,18.8,19.78,1824,-58,87,56,18.8
2018-08-11 04:18:19 UTC,8830,12.33,17.8,18.57,1825,-58,87,56,17.8
2018-08-11 04:19:39 UTC,8831,12.72,19.33,19.85,1827,-58,87,56,19.33
2018-08-11 04:20:59 UTC,8832,13.17,18.87,19.28,1828,-57,86,57,18.87
2018-08-11 04:22:18 UTC,8833,12.78,19.53,19.91,1829,-58,87,57,19.53
2018-08-11 04:23:39 UTC,8834,12.64,18.68,19.51,1831,-57,87,56,18.68
2018-08-11 04:24:58 UTC,8835,13.43,19.17,20.35,1832,-58,87,56,19.17
2018-08-11 04:26:18 UTC,8836,12.61,18.65,19.09,1833,-58,87,56,18.65
2018-08-11 04:27:38 UTC,8837,12.65,18.6,18.79,1835,-59,87,56,18.6
2018-08-11 04:28:58 UTC,8838,13.37,18.5,19.13,1836,-59,87,56,18.5
2018-08-11 04:30:19 UTC,8839,12.76,17.44,18.6,1837,-58,87,56,17.44
2018-08-11 04:31:39 UTC,8840,12.77,19.72,21.6,1839,-58,87,56,19.72
2018-08-11 04:34:18 UTC,8841,12.67,17.83,18.22,1841,-53,87,57,17.83
2018-08-11 04:35:38 UTC,8842,12.8,18.57,19.8,1843,-53,87,57,18.57
2018-08-11 04:36:58 UTC,8843,13.02,18.72,20.09,1844,-53,86,57,18.72
2018-08-11 04:38:19 UTC,8844,13.8,21.02,21.64,1845,-53,87,57,21.02
2018-08-11 04:39:39 UTC,8845,13.63,19.83,20.57,1847,-53,86,57,19.83
2018-08-11 04:40:59 UTC,8846,12.83,19.21,19.87,1848,-53,86,57,19.21
2018-08-11 04:42:18 UTC,8847,12.6,17.76,18.29,1849,-54,86,57,17.76
2018-08-11 04:43:39 UTC,8848,12.73,18.09,18.73,1851,-56,86,57,18.09
2018-08-11 04:44:58 UTC,8849,12.7,18.02,19.17,1852,-56,86,57,18.02
2018-08-11 04:46:19 UTC,8850,13.8,19.31,19.96,1853,-56,86,57,19.31
2018-08-11 04:47:39 UTC,8851,12.2,17.47,18.67,1855,-56,86,57,17.47
2018-08-11 04:48:59 UTC,8852,13.76,19.93,20.96,1856,-56,86,57,19.93
2018-08-11 04:50:19 UTC,8853,12.69,18.31,18.6,1857,-58,86,57,18.31
2018-08-11 04:51:39 UTC,8854,13.62,19.26,20.3,1859,-59,86,57,19.26
2018-08-11 04:52:59 UTC,8855,13.09,19.51,20.13,1860,-55,85,57,19.51
2018-08-11 04:54:18 UTC,8856,13.07,19.09,20.57,1861,-55,86,57,19.09
2018-08-11 04:55:39 UTC,8857,14.31,19.29,19.53,1863,-56,86,57,19.29
2018-08-11 04:58:19 UTC,8858,13.82,19.64,20.45,1865,-57,86,57,19.64
2018-08-11 04:59:39 UTC,8859,12.6,18,18.96,1867,-56,86,57,18
2018-08-11 05:00:59 UTC,8860,13.2,20.13,20.42,1868,-55,86,57,20.13
2018-08-11 05:02:19 UTC,8861,13.28,18.94,19.62,1869,-54,86,57,18.94
2018-08-11 05:03:39 UTC,8862,12.7,18.57,19.84,1871,-56,86,57,18.57
2018-08-11 05:04:59 UTC,8863,14.22,20.41,21,1872,-55,83,57,20.41
2018-08-11 05:06:19 UTC,8864,13.23,19.83,20.72,1873,-56,86,57,19.83
2018-08-11 05:07:39 UTC,8865,13.28,20.51,21.91,1875,-56,86,57,20.51
2018-08-11 05:08:59 UTC,8866,13.33,20.6,21.4,1876,-57,86,57,20.6
2018-08-11 05:10:19 UTC,8867,13.93,20.67,21.24,1877,-56,86,57,20.67
2018-08-11 05:11:39 UTC,8868,13.28,19.36,19.74,1879,-57,86,57,19.36
2018-08-11 05:12:59 UTC,8869,12.38,19.45,19.68,1880,-56,86,57,19.45
2018-08-11 05:14:19 UTC,8870,13.98,21.11,21.53,1881,-56,86,58,21.11
2018-08-11 05:15:39 UTC,8871,12.59,19.24,21.04,1883,-56,86,58,19.24
2018-08-11 05:16:59 UTC,8872,14.43,20.98,21.89,1884,-56,85,58,20.98
2018-08-11 05:18:19 UTC,8873,13.96,20.74,21.23,1885,-54,86,58,20.74
2018-08-11 05:19:39 UTC,8874,14.5,19.52,20.15,1887,-54,86,58,19.52
2018-08-11 05:20:59 UTC,8875,13.91,19.4,20.06,1888,-55,86,58,19.4
2018-08-11 05:22:19 UTC,8876,13.17,20.28,21.37,1889,-57,86,58,20.28
2018-08-11 05:23:39 UTC,8877,14.17,18.52,19.52,1891,-57,86,58,18.52
2018-08-11 05:24:59 UTC,8878,15.35,20.83,22.13,1892,-57,86,58,20.83
2018-08-11 05:26:19 UTC,8879,13.89,19.83,21.13,1893,-58,86,58,19.83
2018-08-11 05:27:39 UTC,8880,14,20.49,22.17,1895,-58,86,58,20.49
2018-08-11 05:28:59 UTC,8881,14.09,19.26,20.48,1896,-57,85,58,19.26
2018-08-11 05:30:19 UTC,8882,12.8,19.35,19.63,1897,-58,86,58,19.35
2018-08-11 05:31:39 UTC,8883,14.07,19.7,20.72,1899,-58,86,58,19.7
2018-08-11 05:32:59 UTC,8884,14.15,21.28,22.34,1900,-58,86,58,21.28
2018-08-11 05:34:19 UTC,8885,13.85,20.7,22.11,1901,-58,86,58,20.7
2018-08-11 05:35:39 UTC,8886,14.36,20.4,20.51,1903,-59,86,58,20.4
2018-08-11 05:36:59 UTC,8887,14.16,21.4,22.91,1904,-57,85,58,21.4
2018-08-11 05:38:19 UTC,8888,15.18,21.64,22.73,1905,-57,86,58,21.64
2018-08-11 05:40:59 UTC,8889,15.15,21.57,22.55,1908,-58,85,59,21.57
2018-08-11 05:42:19 UTC,8890,15.04,20.89,21.87,1909,-55,85,59,20.89
2018-08-11 05:43:39 UTC,8891,13.64,20.45,21.3,1911,-56,85,59,20.45
2018-08-11 05:44:59 UTC,8892,13.93,20.77,21.82,1912,-53,85,59,20.77
2018-08-11 05:46:19 UTC,8893,13.83,21.39,22.43,1913,-56,85,59,21.39
2018-08-11 05:47:39 UTC,8894,13.63,20.7,21.98,1915,-56,85,59,20.7
2018-08-11 05:48:59 UTC,8895,14.89,22,23.62,1916,-56,85,59,22
2018-08-11 05:50:19 UTC,8896,14.02,20.02,20.89,1917,-56,85,59,20.02
2018-08-11 05:51:39 UTC,8897,14.83,21.41,21.76,1919,-57,85,59,21.41
2018-08-11 05:52:59 UTC,8898,14.07,21.02,21.87,1920,-56,85,59,21.02
2018-08-11 05:54:19 UTC,8899,15.09,21.83,22.48,1921,-56,85,59,21.83
2018-08-11 05:55:39 UTC,8900,14.61,20.46,22.35,1923,-56,85,59,20.46
2018-08-11 05:56:59 UTC,8901,13.91,19.73,20.84,1924,-58,85,59,19.73
2018-08-11 05:58:19 UTC,8902,14.21,21,21.96,1925,-56,85,59,21
2018-08-11 05:59:39 UTC,8903,14.7,20.47,21.4,1927,-57,85,59,20.47
2018-08-11 06:00:59 UTC,8904,13.24,19.73,20.8,1928,-56,85,59,19.73
2018-08-11 06:02:19 UTC,8905,14.8,20.24,21.43,1929,-56,85,59,20.24
2018-08-11 06:03:39 UTC,8906,14.37,20.46,21.67,1931,-56,85,59,20.46
2018-08-11 06:04:59 UTC,8907,14.63,20.76,22.48,1932,-56,84,59,20.76
2018-08-11 06:07:02 UTC,8908,13.68,20.11,20.47,1,-56,85,59,20.11
2018-08-11 06:08:21 UTC,8909,13.78,20.62,21.91,3,-56,85,59,20.62
2018-08-11 06:09:41 UTC,8910,14.35,21.41,22.39,4,-56,85,59,21.41
2018-08-11 06:11:02 UTC,8911,15.96,21.54,22.35,5,-56,85,60,21.54
2018-08-11 06:12:21 UTC,8912,15.71,23.04,24.36,7,-56,85,60,23.04
2018-08-11 06:13:41 UTC,8913,15.34,21.57,22.57,8,-56,85,60,21.57
2018-08-11 06:15:01 UTC,8914,13.91,20.98,21.57,9,-58,85,60,20.98
2018-08-11 06:16:21 UTC,8915,14,21.94,23.02,11,-59,85,60,21.94
2018-08-11 06:17:41 UTC,8916,15.09,22.28,23.62,12,-59,82,60,22.28
2018-08-11 06:19:01 UTC,8917,14.45,20.34,21.02,13,-58,85,59,20.34
2018-08-11 06:20:21 UTC,8918,15.02,21.4,22.51,15,-58,85,59,21.4
2018-08-11 06:21:41 UTC,8919,14.35,21.89,22.89,16,-58,85,59,21.89
2018-08-11 06:23:01 UTC,8920,15.24,22.16,23.24,17,-58,85,59,22.16
2018-08-11 06:24:21 UTC,8921,14.04,20.54,21.22,19,-56,85,59,20.54
2018-08-11 06:25:41 UTC,8922,15.06,22.28,23.87,20,-56,85,59,22.28
2018-08-11 06:27:01 UTC,8923,13.85,22.11,22.89,21,-56,85,59,22.11
2018-08-11 06:28:21 UTC,8924,13.89,20.28,20.55,23,-56,85,59,20.28
2018-08-11 06:29:41 UTC,8925,14.69,21.53,22.6,24,-56,85,60,21.53
2018-08-11 06:31:01 UTC,8926,15.41,21.59,22.2,25,-56,85,59,21.59
2018-08-11 06:32:21 UTC,8927,14.34,22.02,22.83,27,-56,85,59,22.02
2018-08-11 06:33:41 UTC,8928,14.71,23.07,24.38,28,-54,85,59,23.07
2018-08-11 06:35:01 UTC,8929,14.4,20.79,22.71,29,-53,85,59,20.79
2018-08-11 06:36:21 UTC,8930,14.68,21.95,23.77,31,-53,85,59,21.95
2018-08-11 06:37:43 UTC,8931,15.09,21.7,22.78,32,-54,85,59,21.7
2018-08-11 06:39:01 UTC,8932,15.23,22.72,24,33,-53,85,59,22.72
2018-08-11 06:40:21 UTC,8933,15.36,24.32,25.6,35,-53,85,60,24.32
2018-08-11 06:41:41 UTC,8934,12.76,19.37,20.7,36,-56,85,59,19.37
2018-08-11 06:43:01 UTC,8935,14.8,22.48,24.35,37,-56,85,60,22.48
2018-08-11 06:44:21 UTC,8936,15.04,22.17,23.04,39,-56,85,60,22.17
2018-08-11 06:45:41 UTC,8937,15.37,22.37,23.02,40,-56,85,60,22.37
2018-08-11 06:47:01 UTC,8938,14.94,22.38,24.53,41,-57,85,60,22.38
2018-08-11 06:48:21 UTC,8939,14.33,23.07,25.33,43,-56,85,60,23.07
2018-08-11 06:49:41 UTC,8940,15.3,22.45,22.91,44,-56,85,60,22.45
2018-08-11 06:51:01 UTC,8941,14.51,22.02,22.91,45,-56,85,60,22.02
2018-08-11 06:52:21 UTC,8942,14.54,22.41,23.48,47,-56,85,60,22.41
2018-08-11 06:53:41 UTC,8943,14.3,20.82,22.3,48,-57,85,60,20.82
2018-08-11 06:55:01 UTC,8944,15.89,23.63,25.3,49,-56,85,60,23.63
2018-08-11 06:56:21 UTC,8945,16.68,22.47,24.04,51,-54,85,60,22.47
2018-08-11 06:57:41 UTC,8946,15.8,23.76,25.02,52,-53,85,60,23.76
2018-08-11 06:59:01 UTC,8947,14.24,20.8,21.85,53,-53,85,60,20.8
2018-08-11 07:00:21 UTC,8948,15.6,22.96,23.89,55,-58,85,60,22.96
2018-08-11 07:01:41 UTC,8949,15.48,22.76,24.26,56,-58,85,60,22.76
2018-08-11 07:03:01 UTC,8950,14.89,22.72,24.11,57,-58,85,60,22.72
2018-08-11 07:04:21 UTC,8951,14.73,21.02,21.53,59,-58,85,60,21.02
2018-08-11 07:07:01 UTC,8952,14.68,21.71,23.93,61,-56,85,60,21.71
2018-08-11 07:08:21 UTC,8953,14.2,20.13,20.84,63,-55,85,60,20.13
2018-08-11 07:09:41 UTC,8954,15,21.93,23.68,64,-56,85,59,21.93
2018-08-11 07:11:01 UTC,8955,14.7,22.04,24.07,65,-56,85,60,22.04
2018-08-11 07:12:21 UTC,8956,14.76,20.8,21.69,67,-56,85,60,20.8
2018-08-11 07:13:41 UTC,8957,17.05,25.02,26.32,68,-56,85,60,25.02
2018-08-11 07:15:01 UTC,8958,15.75,23.62,25.77,69,-56,85,60,23.62
2018-08-11 07:16:21 UTC,8959,14.77,22.47,23.34,71,-55,85,60,22.47
2018-08-11 07:17:41 UTC,8960,15.53,22.8,23.98,72,-55,85,60,22.8
2018-08-11 07:19:01 UTC,8961,15.67,22.61,24.26,73,-57,85,60,22.61
2018-08-11 07:20:21 UTC,8962,15.74,21.91,22.85,75,-58,85,60,21.91
2018-08-11 07:21:41 UTC,8963,14.6,21.77,22.64,76,-58,85,60,21.77
2018-08-11 07:23:01 UTC,8964,14.87,21.59,23,77,-57,85,60,21.59
2018-08-11 07:24:21 UTC,8965,16.24,21.93,22.57,79,-58,85,60,21.93
2018-08-11 07:25:41 UTC,8966,14.74,21.43,21.94,80,-58,85,60,21.43
2018-08-11 07:27:01 UTC,8967,15.39,21.41,22.74,81,-58,85,60,21.41
2018-08-11 07:28:21 UTC,8968,15.28,24.07,26.54,83,-58,85,60,24.07
2018-08-11 07:29:41 UTC,8969,14.08,21.25,22.77,84,-57,85,60,21.25
2018-08-11 07:31:01 UTC,8970,14.13,22.51,23.22,85,-58,85,60,22.51
2018-08-11 07:32:21 UTC,8971,15.18,22.18,23.31,87,-58,85,60,22.18
2018-08-11 07:33:41 UTC,8972,15.83,22.87,24.13,88,-58,85,60,22.87
2018-08-11 07:35:01 UTC,8973,15.2,23.61,24.2,89,-58,85,60,23.61
2018-08-11 07:36:21 UTC,8974,15.39,22.63,23.41,91,-58,85,60,22.63
2018-08-11 07:37:41 UTC,8975,15.6,21.38,22.79,92,-58,84,60,21.38
2018-08-11 07:39:01 UTC,8976,15.93,22.46,23.61,93,-57,84,60,22.46
2018-08-11 07:40:21 UTC,8977,15.91,22.32,22.81,95,-58,84,60,22.32
2018-08-11 07:41:41 UTC,8978,15.35,22.65,23.59,96,-58,84,60,22.65
2018-08-11 07:43:01 UTC,8979,15.3,23.41,25.63,97,-58,84,60,23.41
2018-08-11 07:44:21 UTC,8980,14.78,22.82,24.16,99,-58,84,60,22.82
2018-08-11 07:45:41 UTC,8981,15.35,22.8,23.52,100,-58,84,60,22.8
2018-08-11 07:47:01 UTC,8982,15.76,21.35,22,101,-59,84,60,21.35
2018-08-11 07:48:21 UTC,8983,15.91,21.43,21.72,103,-58,84,60,21.43
2018-08-11 07:49:41 UTC,8984,15.69,23.07,23.62,104,-58,84,60,23.07
2018-08-11 07:51:01 UTC,8985,15.17,21.53,22,105,-58,84,60,21.53
2018-08-11 07:52:21 UTC,8986,14.98,22.59,23.89,107,-58,84,60,22.59
2018-08-11 07:53:41 UTC,8987,14.91,22.09,22.58,108,-58,84,60,22.09
2018-08-11 07:55:01 UTC,8988,15.96,22.87,23.51,109,-58,84,60,22.87
2018-08-11 07:56:21 UTC,8989,14.49,22.71,23.82,111,-58,84,60,22.71
2018-08-11 07:57:41 UTC,8990,15.09,21.46,22.7,112,-58,84,60,21.46
2018-08-11 07:59:01 UTC,8991,14.57,21.5,22.5,113,-58,84,60,21.5
2018-08-11 08:00:21 UTC,8992,15.04,23.11,24.11,115,-58,84,60,23.11
2018-08-11 08:01:41 UTC,8993,15.32,22.4,23.23,116,-58,84,60,22.4
2018-08-11 08:03:01 UTC,8994,14.91,22.85,25.52,117,-58,84,60,22.85
2018-08-11 08:04:21 UTC,8995,15.8,23.16,25.13,119,-59,84,60,23.16
2018-08-11 08:05:41 UTC,8996,14.67,23.11,23.71,120,-57,84,60,23.11
2018-08-11 08:07:01 UTC,8997,14.72,21.45,21.91,121,-56,84,60,21.45
2018-08-11 08:08:21 UTC,8998,15.27,24.02,25.58,123,-53,84,60,24.02
2018-08-11 08:09:42 UTC,8999,14.79,22.09,23.94,124,-56,84,60,22.09
2018-08-11 08:11:01 UTC,9000,15.61,24.02,25.22,125,-56,84,60,24.02
2018-08-11 08:12:21 UTC,9001,15.91,23.93,24.72,127,-56,84,60,23.93
2018-08-11 08:13:41 UTC,9002,15.78,23,23.22,128,-56,84,60,23
2018-08-11 08:15:01 UTC,9003,14.22,21.02,21.72,129,-55,84,60,21.02
2018-08-11 08:17:41 UTC,9004,15.02,23.98,25.07,132,-56,84,60,23.98
2018-08-11 08:19:01 UTC,9005,14.61,21.89,22.73,133,-56,84,60,21.89
2018-08-11 08:20:21 UTC,9006,15.42,23.98,24.76,135,-55,84,60,23.98
2018-08-11 08:21:41 UTC,9007,14.89,23.2,24.27,136,-54,84,60,23.2
2018-08-11 08:23:01 UTC,9008,15.54,22.15,22.35,137,-54,84,60,22.15
2018-08-11 08:24:21 UTC,9009,16.09,23.75,24.98,139,-54,84,60,23.75
2018-08-11 08:25:41 UTC,9010,15.13,22.55,24.87,140,-58,84,60,22.55
2018-08-11 08:27:01 UTC,9011,15.28,23.67,24.67,141,-56,84,60,23.67
2018-08-11 08:28:22 UTC,9012,16.02,24.27,25.98,143,-57,84,60,24.27
2018-08-11 08:29:41 UTC,9013,15.43,23.41,24.8,144,-55,84,60,23.41
2018-08-11 08:31:01 UTC,9014,15.33,23.15,23.93,145,-56,84,60,23.15
2018-08-11 08:32:21 UTC,9015,15.96,22.69,23.31,147,-55,84,60,22.69
2018-08-11 08:33:41 UTC,9016,15.3,24.52,25.7,148,-56,84,60,24.52
2018-08-11 08:35:01 UTC,9017,15.85,23.87,25.53,149,-56,84,60,23.87
2018-08-11 08:36:21 UTC,9018,15.6,22.73,23.58,151,-56,84,60,22.73
2018-08-11 08:37:41 UTC,9019,16.44,24.83,26.54,152,-56,84,60,24.83
